TestSeason,Date,HomeTeam,AwayTeam,Bet,ModelProb,Odds,EV,ActualResult,Profit,Won
2022,2022-10-20,Osasuna,Espanol,home,0.5187365589055647,2.05,0.06340994575640746,home,1.0499999999999998,True
2022,2022-10-22,Real Madrid,Sevilla,away,0.14204497904127544,8.5,0.20738232185084127,home,-1.0,False
2022,2022-10-22,Valencia,Mallorca,home,0.6111667678892764,1.75,0.06954184380623363,away,-1.0,False
2022,2022-10-22,Valladolid,Sociedad,draw,0.33189555189105036,3.4,0.12844487642957114,home,-1.0,False
2022,2022-10-22,Vallecano,Cadiz,draw,0.3297330691398155,3.5,0.15406574198935408,home,-1.0,False
2022,2022-10-23,Girona,Osasuna,draw,0.3523295510109457,3.2,0.12745456323502635,draw,2.2,True
2022,2022-10-23,Villarreal,Almeria,away,0.1875281094824111,9.0,0.6877529853416999,home,-1.0,False
2022,2022-10-23,Betis,Ath Madrid,away,0.4351435044029236,2.3,0.0008300601267241525,away,1.2999999999999998,True
2022,2022-10-23,Barcelona,Ath Bilbao,draw,0.21572661935454243,4.5,-0.029230212904559072,home,-1.0,False
2022,2022-10-23,Espanol,Elche,draw,0.3101637553591965,3.75,0.1631140825969868,draw,2.75,True
2022,2022-10-24,Celta,Getafe,away,0.267683739941882,5.0,0.33841869970940985,draw,-1.0,False
2022,2022-10-28,Mallorca,Espanol,home,0.5077931515869599,2.25,0.1425345910706599,draw,-1.0,False
2022,2022-10-29,Almeria,Celta,home,0.4092022013664264,3.3,0.3503672645092071,home,2.3,True
2022,2022-10-29,Cadiz,Ath Madrid,draw,0.2804938471642742,3.6,0.009777849791387183,home,-1.0,False
2022,2022-10-29,Sevilla,Vallecano,home,0.6146704887394934,2.0,0.22934097747898674,away,-1.0,False
2022,2022-10-29,Valencia,Barcelona,draw,0.2919110583468542,4.33,0.26397488264187885,away,-1.0,False
2022,2022-10-30,Sociedad,Betis,away,0.33664631214757273,3.8,0.2792559861607764,away,2.8,True
2022,2022-10-30,Real Madrid,Girona,home,0.8023451376025905,1.2,-0.03718583487689142,draw,-1.0,False
2022,2022-10-30,Ath Bilbao,Villarreal,draw,0.3171477852514988,3.3,0.04658769132994589,home,-1.0,False
2022,2022-10-30,Osasuna,Valladolid,home,0.5700312066424934,1.9,0.08305929262073741,home,0.8999999999999999,True
2022,2022-10-31,Elche,Getafe,home,0.37639618503498673,2.7,0.016269699594464226,away,-1.0,False
2022,2022-11-04,Girona,Ath Bilbao,home,0.34402004990854246,3.75,0.2900751871570342,home,2.75,True
2022,2022-11-05,Barcelona,Almeria,away,0.08793325432382672,26.0,1.2862646124194947,home,-1.0,False
2022,2022-11-05,Celta,Osasuna,draw,0.33056008764575057,3.3,0.09084828923097676,away,-1.0,False
2022,2022-11-05,Getafe,Cadiz,home,0.4780810869537163,2.2,0.05177839129817596,draw,-1.0,False
2022,2022-11-05,Valladolid,Elche,draw,0.2932049823019749,3.6,0.05553793628710957,home,-1.0,False
2022,2022-11-06,Villarreal,Mallorca,home,0.6304682531352627,1.57,-0.010164842577637612,away,-1.0,False
2022,2022-11-06,Sociedad,Valencia,home,0.5306418498757998,1.95,0.03475160725780957,draw,-1.0,False
2022,2022-11-06,Betis,Sevilla,home,0.4508825890291615,2.2,-0.00805830413584463,draw,-1.0,False
2022,2022-11-06,Ath Madrid,Espanol,home,0.766429493583089,1.44,0.10365847075964818,draw,-1.0,False
2022,2022-11-07,Vallecano,Real Madrid,away,0.6942495853371656,1.65,0.14551181580632333,home,-1.0,False
2022,2022-11-08,Ath Bilbao,Valladolid,draw,0.25015903159834274,4.5,0.12571564219254228,home,-1.0,False
2022,2022-11-08,Elche,Girona,draw,0.35027209199093545,3.3,0.15589790357008693,away,-1.0,False
2022,2022-11-08,Osasuna,Barcelona,draw,0.24140999606253563,4.2,0.013921983462649612,away,-1.0,False
2022,2022-11-09,Almeria,Getafe,home,0.4889248614341284,2.15,0.05118845208337608,home,1.15,True
2022,2022-11-09,Espanol,Villarreal,draw,0.3361187312242993,3.2,0.07557993991775791,away,-1.0,False
2022,2022-11-09,Mallorca,Ath Madrid,away,0.5722716975280017,2.1,0.2017705648088035,home,-1.0,False
2022,2022-11-09,Sevilla,Sociedad,home,0.4311093555074894,2.6,0.1208843243194726,away,-1.0,False
2022,2022-11-10,Real Madrid,Cadiz,draw,0.13123344417325078,8.5,0.11548427547263174,home,-1.0,False
2022,2022-11-10,Valencia,Betis,away,0.4198155510511578,3.6,0.5113359837841682,home,-1.0,False
2022,2022-11-10,Vallecano,Celta,home,0.5010573184485008,2.2,0.10232610058670177,draw,-1.0,False
2022,2022-12-29,Girona,Vallecano,home,0.4437101804536691,2.3,0.020533415043438863,draw,-1.0,False
2022,2022-12-29,Ath Madrid,Elche,home,0.7895859321162284,1.29,0.018565852429934582,home,0.29000000000000004,True
2022,2022-12-29,Betis,Ath Bilbao,home,0.469934315701838,2.88,0.3534108292212934,draw,-1.0,False
2022,2022-12-30,Valladolid,Real Madrid,away,0.7757882839328928,1.45,0.12489301170269451,away,0.44999999999999996,True
2022,2022-12-30,Getafe,Mallorca,home,0.4834296478042135,2.75,0.3294315314615872,home,1.75,True
2022,2022-12-30,Cadiz,Almeria,away,0.30526735760202095,3.25,-0.007881087793431885,draw,-1.0,False
2022,2022-12-30,Celta,Sevilla,away,0.4490944309040195,3.4,0.5269210650736662,draw,-1.0,False
2022,2022-12-31,Barcelona,Espanol,home,0.8282465759186708,1.25,0.035308219898338544,draw,-1.0,False
2022,2022-12-31,Sociedad,Osasuna,home,0.5537037931704275,1.85,0.024352017365290912,home,0.8500000000000001,True
2022,2022-12-31,Villarreal,Valencia,away,0.29066662178483293,4.2,0.22079981149629835,home,-1.0,False
2022,2023-01-06,Elche,Celta,home,0.3482134961862648,4.0,0.39285398474505917,away,-1.0,False
2022,2023-01-06,Valencia,Cadiz,draw,0.2864309638999045,4.0,0.1457238555996181,away,-1.0,False
2022,2023-01-07,Villarreal,Real Madrid,away,0.7024000257407543,2.05,0.4399200527685463,home,-1.0,False
2022,2023-01-07,Mallorca,Valladolid,home,0.5369926856640914,1.95,0.04713573704497831,home,0.95,True
2022,2023-01-07,Espanol,Girona,draw,0.33528311261432864,3.4,0.13996258288871744,draw,2.4,True
2022,2023-01-08,Almeria,Sociedad,home,0.26298293847368975,4.2,0.10452834158949709,away,-1.0,False
2022,2023-01-08,Ath Madrid,Barcelona,away,0.43954579751592493,2.3,0.010955334286627316,away,1.2999999999999998,True
2022,2023-01-08,Sevilla,Getafe,home,0.6406187910896978,1.75,0.12108288440697113,home,0.75,True
2022,2023-01-08,Vallecano,Betis,away,0.3599129836357453,3.2,0.15172154763438495,away,2.2,True
2022,2023-01-09,Ath Bilbao,Osasuna,away,0.22500710814472635,5.75,0.29379087183217645,draw,-1.0,False
2022,2023-01-13,Celta,Villarreal,draw,0.31664238205042694,3.3,0.04491986076640875,draw,2.3,True
2022,2023-01-14,Sociedad,Ath Bilbao,home,0.506956194802818,2.4,0.21669486752676304,home,1.4,True
2022,2023-01-14,Valladolid,Vallecano,draw,0.3187858830209823,3.25,0.03605411981819251,away,-1.0,False
2022,2023-01-14,Girona,Sevilla,draw,0.3414629214157264,3.4,0.1609739328134696,home,-1.0,False
2022,2023-01-14,Osasuna,Mallorca,home,0.5523523507942917,2.0,0.10470470158858336,home,1.0,True
2022,2023-01-15,Almeria,Ath Madrid,draw,0.2844775043180707,3.75,0.06679064119276501,draw,2.75,True
2022,2023-01-15,Getafe,Espanol,home,0.509186628384673,2.5,0.2729665709616824,away,-1.0,False
2022,2023-01-16,Cadiz,Elche,home,0.5996954579283642,1.91,0.1454183246431755,draw,-1.0,False
2022,2023-01-20,Mallorca,Celta,home,0.4286194497754087,2.8,0.20013445937114427,home,1.7999999999999998,True
2022,2023-01-21,Ath Madrid,Valladolid,home,0.7849039385904758,1.4,0.0988655140266661,home,0.3999999999999999,True
2022,2023-01-21,Espanol,Betis,away,0.43866705996930183,2.7,0.18440106191711503,home,-1.0,False
2022,2023-01-21,Sevilla,Cadiz,home,0.6148027747522273,1.7,0.04516471707878633,home,0.7,True
2022,2023-01-21,Vallecano,Sociedad,away,0.43244699129884356,2.38,0.02922383929124761,away,1.38,True
2022,2023-01-22,Villarreal,Girona,draw,0.2589982400563816,3.8,-0.015806687785749896,home,-1.0,False
2022,2023-01-22,Elche,Osasuna,draw,0.35904589333757186,3.25,0.16689915334710848,draw,2.25,True
2022,2023-01-22,Ath Bilbao,Real Madrid,away,0.6549864032535777,2.38,0.5588676397435148,away,1.38,True
2022,2023-01-22,Barcelona,Getafe,draw,0.14804018610210393,8.0,0.1843214888168314,home,-1.0,False
2022,2023-01-23,Valencia,Almeria,draw,0.3028537397799449,4.2,0.2719857070757685,draw,3.2,True
2022,2023-01-27,Almeria,Espanol,home,0.5252312678720902,2.38,0.25005041753557466,home,1.38,True
2022,2023-01-28,Sevilla,Elche,home,0.7267621589533211,1.53,0.11194610319858134,home,0.53,True
2022,2023-01-28,Cadiz,Mallorca,home,0.5049875524650079,2.88,0.4543641510992227,home,1.88,True
2022,2023-01-28,Getafe,Betis,away,0.40962839454704153,2.63,0.07732267765871925,away,1.63,True
2022,2023-01-28,Girona,Barcelona,draw,0.301648809198671,4.33,0.3061393438302453,away,-1.0,False
2022,2023-01-29,Osasuna,Ath Madrid,away,0.5135512372843458,2.2,0.12981272202556093,away,1.2000000000000002,True
2022,2023-01-29,Real Madrid,Sociedad,home,0.6094845942526601,1.67,0.017839272401942274,draw,-1.0,False
2022,2023-01-29,Celta,Ath Bilbao,away,0.35799506847865,2.7,-0.033413315107645,home,-1.0,False
2022,2023-01-29,Valladolid,Valencia,away,0.4189621379887351,2.4,0.0055091311729642545,home,-1.0,False
2022,2023-01-30,Villarreal,Vallecano,draw,0.2577432111696099,3.8,-0.020575797555482445,away,-1.0,False
2022,2023-02-01,Betis,Barcelona,draw,0.2734258550738924,3.8,0.03901824928079112,away,-1.0,False
2022,2023-02-02,Real Madrid,Valencia,home,0.7807875224296916,1.44,0.12433403229875584,home,0.43999999999999995,True
2022,2023-02-03,Ath Bilbao,Cadiz,away,0.17669921362495622,9.5,0.6786425294370841,home,-1.0,False
2022,2023-02-04,Ath Madrid,Getafe,home,0.7426459340230914,1.4,0.03970430763232802,draw,-1.0,False
2022,2023-02-04,Betis,Celta,home,0.6266730592208276,2.2,0.37868073028582083,away,-1.0,False
2022,2023-02-04,Elche,Villarreal,draw,0.32030485640532297,3.8,0.21715845434022718,home,-1.0,False
2022,2023-02-04,Espanol,Osasuna,draw,0.3523196168304588,3.0,0.0569588504913765,draw,2.0,True
2022,2023-02-05,Barcelona,Sevilla,away,0.183347680771153,8.5,0.5584552865548005,home,-1.0,False
2022,2023-02-05,Girona,Valencia,home,0.4745520766655342,2.2,0.0440145686641753,home,1.2000000000000002,True
2022,2023-02-05,Mallorca,Real Madrid,away,0.7366859078101285,1.73,0.2744666205115225,home,-1.0,False
2022,2023-02-05,Sociedad,Valladolid,home,0.7615685200289158,1.44,0.09665866884163887,away,-1.0,False
2022,2023-02-06,Vallecano,Almeria,away,0.29037989685563986,5.0,0.45189948427819937,home,-1.0,False
2022,2023-02-10,Cadiz,Girona,home,0.37645926131655694,3.0,0.1293777839496708,home,2.0,True
2022,2023-02-11,Valencia,Ath Bilbao,draw,0.3066725025668126,3.2,-0.01864799178619958,away,-1.0,False
2022,2023-02-11,Almeria,Betis,draw,0.31984698304895226,3.4,0.08747974236643774,away,-1.0,False
2022,2023-02-11,Sevilla,Mallorca,home,0.6238081175542068,1.91,0.19147350452853495,home,0.9099999999999999,True
2022,2023-02-12,Celta,Ath Madrid,away,0.5137472721809774,2.2,0.1302439987981503,away,1.2000000000000002,True
2022,2023-02-12,Getafe,Vallecano,home,0.39882406877902016,2.8,0.11670739258125629,draw,-1.0,False
2022,2023-02-12,Valladolid,Osasuna,draw,0.3278961207707867,3.1,0.016477974389438987,draw,2.1,True
2022,2023-02-12,Villarreal,Barcelona,draw,0.2799497883199734,4.0,0.11979915327989366,away,-1.0,False
2022,2023-02-13,Espanol,Sociedad,away,0.47580757306553795,2.3,0.09435741805073716,away,1.2999999999999998,True
2022,2023-02-15,Real Madrid,Elche,home,0.8732190109920739,1.18,0.030398432970647038,home,0.17999999999999994,True
2022,2023-02-17,Girona,Almeria,away,0.2961648451964118,4.33,0.282393779700463,home,-1.0,False
2022,2023-02-18,Sociedad,Celta,home,0.6432916183621836,1.8,0.15792491305193046,draw,-1.0,False
2022,2023-02-18,Osasuna,Real Madrid,away,0.6750793456160806,1.8,0.2151428221089451,away,0.8,True
2022,2023-02-18,Betis,Valladolid,home,0.6884999552700989,1.6,0.10159992843215826,home,0.6000000000000001,True
2022,2023-02-18,Mallorca,Villarreal,away,0.42028510652598516,2.45,0.02969851098866383,home,-1.0,False
2022,2023-02-19,Ath Madrid,Ath Bilbao,home,0.5710899089027965,2.0,0.14217981780559308,home,1.0,True
2022,2023-02-19,Barcelona,Cadiz,draw,0.14610268407043123,7.0,0.02271878849301867,home,-1.0,False
2022,2023-02-19,Elche,Espanol,home,0.365289503011987,2.9,0.059339558734762266,away,-1.0,False
2022,2023-02-19,Vallecano,Sevilla,away,0.39216807838946216,3.0,0.17650423516838654,draw,-1.0,False
2022,2023-02-20,Getafe,Valencia,home,0.4542157626944029,2.75,0.24909334740960798,home,1.75,True
2022,2023-02-24,Elche,Betis,away,0.5732475731437101,2.1,0.20381990360179136,away,1.1,True
2022,2023-02-25,Real Madrid,Ath Madrid,home,0.5873856160306338,1.8,0.05729410885514086,draw,-1.0,False
2022,2023-02-25,Valencia,Sociedad,away,0.4859759948715993,2.5,0.21493998717899832,home,-1.0,False
2022,2023-02-25,Espanol,Mallorca,home,0.41775772760646696,2.5,0.044394319016167305,home,1.5,True
2022,2023-02-25,Cadiz,Vallecano,home,0.3803234493667133,2.9,0.10293800316346857,home,1.9,True
2022,2023-02-26,Almeria,Barcelona,draw,0.2836582967031512,4.75,0.3473769093399681,home,-1.0,False
2022,2023-02-26,Ath Bilbao,Girona,away,0.23876648654328012,5.25,0.2535240543522206,away,4.25,True
2022,2023-02-26,Celta,Valladolid,draw,0.2752765174469993,3.75,0.03228694042624758,home,-1.0,False
2022,2023-02-26,Sevilla,Osasuna,home,0.5531065832863642,1.85,0.023247179079773916,away,-1.0,False
2022,2023-02-27,Villarreal,Getafe,home,0.5806122830146186,1.67,-0.030377487365586875,home,0.6699999999999999,True
2022,2023-03-03,Sociedad,Cadiz,home,0.650168258879614,1.5,-0.02474761168057893,draw,-1.0,False
2022,2023-03-04,Mallorca,Elche,home,0.6167666517885325,1.7,0.04850330804050529,away,-1.0,False
2022,2023-03-04,Getafe,Girona,away,0.3480533197513297,2.8,-0.02545070469627697,home,-1.0,False
2022,2023-03-04,Almeria,Villarreal,draw,0.32189400227259507,3.6,0.15881840818134219,away,-1.0,False
2022,2023-03-04,Ath Madrid,Sevilla,away,0.24874459652341793,5.25,0.3059091317479441,home,-1.0,False
2022,2023-03-05,Barcelona,Valencia,home,0.8064210966709286,1.53,0.23382427790652094,home,0.53,True
2022,2023-03-05,Betis,Real Madrid,draw,0.2844441792342419,3.75,0.06666567212840713,draw,2.75,True
2022,2023-03-05,Valladolid,Espanol,draw,0.3059206948867441,3.2,-0.021053776362418786,home,-1.0,False
2022,2023-03-05,Vallecano,Ath Bilbao,home,0.3839979509881206,2.9,0.11359405786554966,draw,-1.0,False
2022,2023-03-06,Osasuna,Celta,home,0.4661435923766379,2.8,0.30520205865458605,draw,-1.0,False
2022,2023-03-10,Cadiz,Getafe,home,0.47480665668215655,2.5,0.18701664170539134,draw,-1.0,False
2022,2023-03-11,Valencia,Osasuna,away,0.2862267477315909,3.8,0.08766164138004529,home,-1.0,False
2022,2023-03-11,Real Madrid,Espanol,home,0.8343882451209735,1.25,0.042985306401216894,home,0.25,True
2022,2023-03-11,Celta,Vallecano,draw,0.31971708802160387,3.2,0.023094681669132422,home,-1.0,False
2022,2023-03-11,Elche,Valladolid,draw,0.3446378373731951,3.3,0.13730486333154368,draw,2.3,True
2022,2023-03-12,Ath Bilbao,Barcelona,away,0.5621455709638236,2.15,0.20861297757222053,away,1.15,True
2022,2023-03-12,Mallorca,Sociedad,away,0.4366065781295804,2.38,0.03912365594840139,draw,-1.0,False
2022,2023-03-12,Sevilla,Almeria,away,0.21789782874406552,5.25,0.14396360090634408,home,-1.0,False
2022,2023-03-12,Villarreal,Betis,away,0.3741473148365563,3.8,0.4217597963789137,draw,-1.0,False
2022,2023-03-13,Girona,Ath Madrid,draw,0.32571833016314927,3.4,0.10744232255470743,away,-1.0,False
2022,2023-03-17,Valladolid,Ath Bilbao,home,0.30175821116550794,4.2,0.2673844868951334,away,-1.0,False
2022,2023-03-18,Vallecano,Girona,away,0.33965653120182415,3.8,0.2906948185669318,draw,-1.0,False
2022,2023-03-18,Espanol,Celta,draw,0.33977169812337454,3.25,0.1042580189009672,away,-1.0,False
2022,2023-03-18,Ath Madrid,Valencia,home,0.7572218522070514,1.55,0.1736938709209297,home,0.55,True
2022,2023-03-18,Almeria,Cadiz,draw,0.33478363021087904,3.5,0.1717427057380767,draw,2.5,True
2022,2023-03-19,Barcelona,Real Madrid,away,0.4916583025959669,3.25,0.5978894834368924,home,-1.0,False
2022,2023-03-19,Betis,Mallorca,home,0.5931520263047028,1.8,0.06767364734846493,home,0.8,True
2022,2023-03-19,Getafe,Sevilla,draw,0.3286763908921184,3.1,0.018896811765567234,home,-1.0,False
2022,2023-03-19,Osasuna,Villarreal,home,0.31785567564670525,3.0,-0.04643297305988425,away,-1.0,False
2022,2023-03-19,Sociedad,Elche,home,0.757086352966118,1.4,0.059920894152565074,home,0.3999999999999999,True
2022,2023-03-31,Mallorca,Osasuna,draw,0.3374929187785871,2.9,-0.021270535542097346,draw,1.9,True
2022,2023-04-01,Girona,Espanol,home,0.5869183196970806,1.91,0.12101399062142404,home,0.9099999999999999,True
2022,2023-04-01,Elche,Barcelona,draw,0.2339188603734915,5.0,0.1695943018674575,away,-1.0,False
2022,2023-04-01,Cadiz,Sevilla,home,0.3079716169117676,3.4,0.04710349750000975,away,-1.0,False
2022,2023-04-01,Ath Bilbao,Getafe,away,0.18091740359903785,6.5,0.17596312339374598,draw,-1.0,False
2022,2023-04-02,Ath Madrid,Betis,away,0.15854495010806896,6.5,0.030542175702448215,home,-1.0,False
2022,2023-04-02,Celta,Almeria,draw,0.27565082995494283,4.0,0.10260331981977133,draw,3.0,True
2022,2023-04-02,Real Madrid,Valladolid,home,0.8394656205923231,1.2,0.007358744710787679,home,0.19999999999999996,True
2022,2023-04-02,Villarreal,Sociedad,draw,0.33173929538159375,3.1,0.02839181568294058,home,-1.0,False
2022,2023-04-03,Valencia,Vallecano,away,0.32447418181753085,3.8,0.23300189090661716,draw,-1.0,False
2022,2023-04-07,Sevilla,Celta,draw,0.29073056681379655,3.4,-0.01151607283309175,draw,2.4,True
2022,2023-04-08,Sociedad,Getafe,home,0.6108249806226599,1.7,0.03840246705852168,home,0.7,True
2022,2023-04-08,Real Madrid,Villarreal,home,0.7019160550226552,1.53,0.07393156418466251,away,-1.0,False
2022,2023-04-08,Osasuna,Elche,home,0.6383344900435,1.73,0.104318667775255,home,0.73,True
2022,2023-04-08,Espanol,Ath Bilbao,draw,0.3447307635450826,3.2,0.10313844334426436,away,-1.0,False
2022,2023-04-09,Almeria,Valencia,home,0.5173268493487437,3.0,0.5519805480462312,home,2.0,True
2022,2023-04-09,Betis,Cadiz,home,0.6219290934843417,1.62,0.007525131444633626,away,-1.0,False
2022,2023-04-09,Valladolid,Mallorca,away,0.36842840263897136,3.2,0.17897088844470832,draw,-1.0,False
2022,2023-04-09,Vallecano,Ath Madrid,away,0.617586153394339,1.85,0.1425343837795272,away,0.8500000000000001,True
2022,2023-04-10,Barcelona,Girona,home,0.7553437892246134,1.3,-0.01805307400800249,draw,-1.0,False
2022,2023-04-14,Vallecano,Osasuna,home,0.4562041276858911,2.2,0.0036490809089604337,home,1.2000000000000002,True
2022,2023-04-15,Villarreal,Valladolid,home,0.7176006575368732,1.44,0.0333449468530973,away,-1.0,False
2022,2023-04-15,Cadiz,Real Madrid,away,0.7203550530663545,1.55,0.11655033225284961,away,0.55,True
2022,2023-04-15,Ath Bilbao,Sociedad,away,0.34931467184666515,3.5,0.22260135146332805,home,-1.0,False
2022,2023-04-15,Betis,Espanol,home,0.6412575519827373,1.83,0.17350132012840924,home,0.8300000000000001,True
2022,2023-04-16,Ath Madrid,Almeria,draw,0.18189216583231327,7.0,0.273245160826193,home,-1.0,False
2022,2023-04-16,Getafe,Barcelona,away,0.6545363484379288,1.6,0.04725815750068629,draw,-1.0,False
2022,2023-04-16,Girona,Elche,home,0.7027689267642272,1.53,0.0752364579492677,home,0.53,True
2022,2023-04-16,Valencia,Sevilla,away,0.41455922285786123,3.6,0.49241320228830054,away,2.6,True
2022,2023-04-17,Celta,Mallorca,home,0.5542408674825349,1.8,-0.002366438531437254,away,-1.0,False
2022,2023-04-21,Espanol,Cadiz,draw,0.3559661401997888,3.25,0.15688995564931352,draw,2.25,True
2022,2023-04-22,Valladolid,Girona,draw,0.34404304514119205,3.4,0.16974635348005296,home,-1.0,False
2022,2023-04-22,Real Madrid,Celta,home,0.7567761961291596,1.36,0.02921562673565714,home,0.3600000000000001,True
2022,2023-04-22,Sociedad,Vallecano,away,0.19846102240586155,6.0,0.1907661344351692,home,-1.0,False
2022,2023-04-22,Almeria,Ath Bilbao,home,0.3673598503116033,3.8,0.3959674311840924,away,-1.0,False
2022,2023-04-22,Osasuna,Betis,away,0.42016627535035433,2.88,0.2100788730090204,home,-1.0,False
2022,2023-04-23,Barcelona,Ath Madrid,away,0.27171692963188854,4.2,0.14121110445393192,home,-1.0,False
2022,2023-04-23,Elche,Valencia,home,0.3435665708976871,4.33,0.4876432519869851,away,-1.0,False
2022,2023-04-23,Mallorca,Getafe,home,0.463921352982378,2.3,0.0670191118594694,home,1.2999999999999998,True
2022,2023-04-23,Sevilla,Villarreal,home,0.37724296322249756,2.75,0.03741814886186834,home,1.75,True
2022,2023-04-25,Betis,Sociedad,home,0.3961529761785423,2.75,0.08942068449099128,draw,-1.0,False
2022,2023-04-25,Cadiz,Osasuna,home,0.43026303383852904,2.3,-0.010395022171383328,away,-1.0,False
2022,2023-04-25,Girona,Real Madrid,away,0.7068526453951259,1.57,0.10975865327034784,home,-1.0,False
2022,2023-04-26,Celta,Elche,draw,0.22564406583841465,5.25,0.18463134565167683,home,-1.0,False
2022,2023-04-26,Vallecano,Barcelona,away,0.6392243754680236,1.73,0.10585816955968075,home,-1.0,False
2022,2023-04-26,Ath Madrid,Mallorca,home,0.725351408110766,1.4,0.015491971355072298,home,0.3999999999999999,True
2022,2023-04-26,Getafe,Almeria,away,0.27915114955048953,4.5,0.25618017297720286,away,3.5,True
2022,2023-04-27,Ath Bilbao,Sevilla,away,0.3157288559585687,4.5,0.42077985181355926,away,3.5,True
2022,2023-04-27,Valencia,Valladolid,draw,0.2945616545634129,3.75,0.10460620461279824,home,-1.0,False
2022,2023-04-27,Villarreal,Espanol,home,0.6699790299751772,1.57,0.05186707706102833,home,0.5700000000000001,True
2022,2023-04-28,Osasuna,Sociedad,home,0.2978192151160768,3.75,0.116822056685288,away,-1.0,False
2022,2023-04-29,Elche,Vallecano,draw,0.31813581588757067,3.5,0.11347535560649735,home,-1.0,False
2022,2023-04-29,Barcelona,Betis,away,0.14657071880373423,9.0,0.31913646923360806,home,-1.0,False
2022,2023-04-29,Real Madrid,Almeria,draw,0.16328633329963982,8.5,0.3879338330469384,home,-1.0,False
2022,2023-04-30,Villarreal,Celta,draw,0.2875527031587812,3.6,0.0351897313716123,home,-1.0,False
2022,2023-04-30,Valladolid,Ath Madrid,away,0.6537005549117476,1.65,0.07860591560438346,away,0.6499999999999999,True
2022,2023-04-30,Cadiz,Valencia,home,0.4770644443504485,3.1,0.47889977748639034,home,2.1,True
2022,2023-04-30,Espanol,Getafe,draw,0.34001663196220405,3.0,0.020049895886612212,home,-1.0,False
2022,2023-05-01,Mallorca,Ath Bilbao,home,0.36413551290317336,3.6,0.3108878464514242,draw,-1.0,False
2022,2023-05-01,Sevilla,Girona,home,0.5337990097058196,1.95,0.04090806892634813,away,-1.0,False
2022,2023-05-02,Almeria,Elche,draw,0.2673877691869301,4.33,0.15778904057940735,home,-1.0,False
2022,2023-05-02,Barcelona,Osasuna,away,0.061041558075213456,19.0,0.15978960342905557,home,-1.0,False
2022,2023-05-02,Sociedad,Real Madrid,away,0.6153396429337583,2.8,0.7229510002145232,home,-1.0,False
2022,2023-05-03,Ath Madrid,Cadiz,draw,0.1865631387178811,5.5,0.026097262948346023,home,-1.0,False
2022,2023-05-03,Getafe,Celta,draw,0.3220693445505211,3.0,-0.03379196634843673,home,-1.0,False
2022,2023-05-03,Valencia,Villarreal,away,0.4984862549841601,2.55,0.2711399502096081,draw,-1.0,False
2022,2023-05-04,Ath Bilbao,Betis,away,0.33906112588942905,4.75,0.610540347974788,away,3.75,True
2022,2023-05-04,Girona,Mallorca,home,0.5472603804198983,2.1,0.1492467988817865,home,1.1,True
2022,2023-05-04,Sevilla,Espanol,home,0.6632048360222327,1.83,0.2136648499206859,home,0.8300000000000001,True
2022,2023-05-04,Vallecano,Valladolid,draw,0.2807299012781123,3.8,0.0667736248568267,home,-1.0,False
2022,2023-05-12,Mallorca,Cadiz,home,0.4537885003448326,2.15,-0.02435472425860996,home,1.15,True
2022,2023-05-13,Sociedad,Girona,away,0.22672484104459512,5.5,0.24698662574527308,draw,-1.0,False
2022,2023-05-13,Villarreal,Ath Bilbao,home,0.5316185611662307,2.1,0.11639897844908464,home,1.1,True
2022,2023-05-13,Osasuna,Almeria,draw,0.28738756843616375,3.5,0.005856489526573139,home,-1.0,False
2022,2023-05-13,Real Madrid,Getafe,home,0.77260234363221,1.55,0.19753363262992552,home,0.55,True
2022,2023-05-14,Valladolid,Sevilla,away,0.42401162630452394,3.1,0.31443604154402416,away,2.1,True
2022,2023-05-14,Espanol,Barcelona,away,0.715252612883555,1.65,0.18016681125786582,away,0.6499999999999999,True
2022,2023-05-14,Celta,Valencia,home,0.49983575770863675,2.2,0.09963866695900103,away,-1.0,False
2022,2023-05-14,Elche,Ath Madrid,draw,0.20529658290360162,5.0,0.026482914518008105,home,-1.0,False
2022,2023-05-15,Betis,Vallecano,home,0.5484710268086598,1.91,0.04757966120454005,home,0.9099999999999999,True
2022,2023-05-19,Cadiz,Valladolid,home,0.5075183012980323,2.2,0.11654026285567132,home,1.2000000000000002,True
2022,2023-05-20,Almeria,Mallorca,draw,0.3090793688576648,3.25,0.004507948787410676,home,-1.0,False
2022,2023-05-20,Ath Bilbao,Celta,away,0.21789094308536053,5.5,0.19840018696948292,home,-1.0,False
2022,2023-05-20,Barcelona,Sociedad,home,0.6279480092377072,1.8,0.13030641662787312,away,-1.0,False
2022,2023-05-20,Getafe,Elche,draw,0.2623710608356404,4.0,0.04948424334256152,draw,3.0,True
2022,2023-05-20,Girona,Villarreal,draw,0.29023455613961713,3.75,0.08837958552356429,away,-1.0,False
2022,2023-05-21,Ath Madrid,Osasuna,home,0.7383401474891008,1.36,0.004142600585177236,home,0.3600000000000001,True
2022,2023-05-21,Sevilla,Betis,draw,0.2955459122098632,3.3,-0.024698489707451476,draw,2.3,True
2022,2023-05-21,Valencia,Real Madrid,away,0.643587851565113,2.2,0.4158932734432488,home,-1.0,False
2022,2023-05-21,Vallecano,Espanol,home,0.5220944500356685,2.15,0.12250306757668716,away,-1.0,False
2022,2023-05-23,Sociedad,Almeria,away,0.1411638635029495,8.0,0.1293109080235959,home,-1.0,False
